nearest_distance,type
207.9053236339904,theater
275.37723008021885,theater
760.57304542255,theater
580.9033591518905,theater
119.98389065987274,theater
1948.7851131444943,theater
1517.5330998693346,theater
1511.2104321892668,theater
1992.6771368725872,theater
2489.0606793206202,theater
712.7243414721065,theater
2127.1892815500037,theater
2104.396177113628,theater
1547.029984931123,theater
1497.9369294971375,theater
330.018402377269,theater
162.7549990085361,theater
30.783657509999365,theater
1254.7223066762606,theater
1396.697226788493,theater
1628.2703924306543,theater
2202.057612679307,theater
316.35887897861636,theater
1470.1592646140098,theater
108.26251903156829,theater
2021.8651955454832,theater
2519.8937847250713,theater
1570.700104160461,theater
914.804360084007,theater
276.52653827762236,theater
1850.5146493207594,theater
858.0778643081767,theater
465.9977926470949,theater
1006.0567155980539,theater
1129.6340703964229,theater
2509.2209759080297,theater
108.26251903156829,theater
738.4295300190754,theater
327.30102436740185,theater
26.542901551734243,theater
199.29745274452904,theater
177.73252223500901,theater
333.3559589461754,theater
3706.8451188810445,theater
1201.7664617739078,theater
1153.9725626339145,theater
2295.467537639747,theater
1665.4067272859095,theater
1537.9207240937392,theater
795.7392719660435,theater
2106.2783159048154,theater
849.8167318440517,theater
1319.691721438055,theater
299.9363963722915,theater
64.64314195433727,theater
155.88713302143694,theater
29.38042174987908,theater
1046.1509016709385,theater
847.9613789221172,theater
335.79292339773417,theater
1479.3677778357737,theater
119.65358362002691,theater
147.9338993579544,theater
944.0516133537434,theater
1967.6310135055203,theater
506.1207181321216,theater
1339.9761828255628,theater
1219.416633424263,theater
1885.3852693072354,theater
801.4301354268422,theater
1393.5409598098693,theater
2275.022802581587,theater
893.1375181584281,theater
734.6067097687038,theater
67.02762260647907,theater
1468.1597135018071,theater
591.0535213266627,theater
2868.829832050108,theater
333.0189085361914,theater
1532.5626759711306,theater
1480.8852052300392,theater
1478.357955031793,theater
69.823560142401,theater
67.84529213729758,theater
69.823560142401,theater
1880.920975414802,theater
1967.6310135055203,theater
167.20957220182672,theater
83.0676391330088,theater
70.01640758270996,theater
53.004819599515535,theater
100.63226227047825,theater
37.134060825632474,theater
40.41298288731943,theater
94.06902008771212,theater
702.8061362967559,theater
118.03479289460452,theater
92.16568555565753,theater
119.25862455832734,theater
2485.5181544785155,theater
400.5321225414265,theater
1775.8572301675097,theater
1006.0567155980539,theater
605.2160283848402,theater
2584.8921394906315,theater
1791.8637156632308,theater
1184.0774220361056,theater
340.3558345915943,theater
1547.029984931123,theater
1237.0851109324901,theater
154.30594013868483,theater
30.783657509999365,theater
1101.4409166915493,theater
735.4914207847944,theater
1546.1947901954877,theater
143.96438478278176,theater
176.71693905053124,theater
384.68925819606255,theater
351.6042057581444,theater
119.98389065987274,theater
119.65358362002691,theater
98.02135807928747,theater
213.27995058556206,theater
803.2429204587571,theater
1721.2713395644068,theater
1800.7546643633175,theater
892.4153456579257,theater
71.51169452635422,theater
45.370228426761194,theater
45.370228426761194,theater
803.2429204587571,theater
192.24423325624016,theater
284.9227297762552,theater
1725.180172175261,theater
2571.9747579762256,theater
1787.2644277670017,theater
340.3558345915943,theater
32.03430151938715,theater
62.15464642193855,theater
1154.629094423207,theater
916.1578628175098,theater
919.8978630115337,theater
176.04662449974668,theater
314.82527223782944,theater
132.52306472996494,theater
31.597734070947027,theater
563.8029664421077,theater
174.34213632202062,theater
314.88446598386804,theater
225.9055582424217,theater
504.42066849734994,theater
1980.2365471901028,theater
1992.6771368725872,theater
1028.4335116390266,theater
1136.7409935317796,theater
1210.785268956466,theater
858.0778643081767,theater
966.7360991714863,theater
481.53780029361405,theater
1836.8660334150115,theater
147.9338993579544,theater
1223.9360988463995,theater
746.7564914597252,theater
1571.6581277425298,theater
821.465050574251,theater
565.7963235054389,theater
137.57539446748703,gym
249.99445448520157,gym
332.87541917480223,gym
235.75154098678496,gym
140.2289229815863,gym
31.901155974161448,gym
238.54483837093827,gym
226.14434601855467,gym
306.8930914338334,gym
242.86226185244217,gym
311.2469489301026,gym
188.6119383553379,gym
311.5590802893657,gym
258.23369122539,gym
326.0541614553211,gym
264.4584344249343,gym
195.63177223219262,gym
187.80827604410607,gym
133.2845091747938,gym
92.9866162641991,gym
93.28976863754598,gym
