nearest_distance,type
243.89553074413962,gym
633.1860894385325,gym
515.7451025399974,gym
181.58122949847262,gym
175.47065507866756,gym
558.2241702709024,gym
324.7436355692703,gym
97.56943619217357,gym
254.82642637611698,gym
127.03067290266797,gym
383.72236365213087,gym
962.1164798035063,gym
650.6698365433707,gym
605.9149475619141,gym
124.18736037827333,gym
985.9527491018473,gym
806.0559889332851,gym
76.12741529499519,gym
3841.723034324299,gym
193.19585110794878,gym
604.5896740817873,gym
622.1084766026597,gym
508.8534500071364,gym
417.8986560024915,gym
596.0619226665638,gym
369.56012672749915,gym
686.9544333821008,gym
563.541257556152,gym
524.9230075610715,gym
998.964545717739,gym
389.01412776127364,gym
756.5694385619381,gym
805.8056638140096,gym
722.6803678701891,gym
875.2485943145357,gym
409.12447884401087,gym
497.45091916606435,gym
368.5005635093475,gym
802.7024258090538,gym
785.0542254905828,gym
484.3184465296194,gym
378.8187169550703,gym
430.6132045196156,gym
373.2020700015781,gym
591.4088973289157,gym
291.6640857258748,gym
181.42446077373208,gym
1086.7358995646812,gym
119.60135993835263,gym
575.8362397813005,gym
99.96245446217098,gym
98.29393621669244,gym
181.7164758579242,gym
58.84259530744932,gym
3664.3468423835748,gym
4091.483859557122,gym
594.9148158102043,gym
765.8406490435217,gym
110.00321877352069,gym
404.94962128051856,gym
171.65500179822016,gym
589.1957120061342,gym
319.18131134552164,gym
348.84996772675316,gym
1000.9757793937921,gym
249.28851111236378,gym
82.94667376811879,gym
855.004159043405,gym
257.806624227476,gym
154.46600792380173,gym
334.61847245878494,gym
121.43652581226728,gym
639.8963372793145,gym
161.6723009497792,gym
141.2781258794261,gym
185.1636234944159,gym
1973.7184823225002,gym
28.855014291308688,gym
630.8516014707105,gym
346.2252576994685,gym
81.24049030933622,gym
137.98036777544158,gym
601.2339694697731,gym
483.7445798880481,gym
1480.1299822091491,gym
503.3654493674998,gym
357.26008009991483,gym
486.5311887408092,gym
768.9048934246111,gym
230.673607887096,gym
99.07588333695922,gym
351.8472317032903,gym
300.1055361545345,gym
511.74456913731456,gym
250.14316695812022,gym
544.3974411944874,gym
74.13435361730426,gym
88.17051678667929,gym
135.99649786922814,gym
855.7324581170856,gym
80.57885504432373,gym
786.7173588235664,gym
774.8474063936429,gym
614.3750266520922,gym
318.67125111398406,gym
368.9325261663262,gym
360.0223508891779,gym
626.644767430031,gym
335.1238772340962,gym
509.9832172981514,gym
111.85453546114027,gym
1469.1667715737426,gym
184.04649956466739,gym
359.4742345983586,gym
305.86575833305307,gym
201.25099067457953,gym
629.0804798713921,gym
588.4844077227926,gym
318.6281058365403,gym
336.01786799519465,gym
